decision,left_obstacle,front_obstacle,right_obstacle,suggested_direction
1,0,0,0,-0.0397402253833,1
1,0,0,0,-0.0410185762205,-1
0,0,0,0,-0.020535364856,-1
0,0,0,0,0.980105742281,0
1,0,0,0,0.980708031231,1
0,0,0,0,0.999511734983,1
0,0,0,0,0.982314301057,1
0,0,0,0,0.947068533188,-1
0,0,0,0,0.948492735731,1
0,0,0,0,-0.0667683156465,1
0,0,1,0,0.93493159916,1
-1,1,0,0,0.918823631181,-1
1,0,0,0,-0.370452516587,-1
0,0,0,0,-0.32697198985,-1
0,0,0,0,0.67987981597,-1
1,0,0,0,0.667789739619,-1
1,0,0,0,-0.334095615118,1
0,0,0,0,0.645933346108,1
1,0,0,0,-0.378288403849,-1
1,0,0,0,0.613579442325,-1
1,0,0,0,-0.394863293793,-1
0,0,0,0,-0.382655655531,-1
1,0,0,0,0.62566569567,1
1,0,0,0,-0.344041999196,-1
0,0,0,0,-0.330498957447,-1
1,0,0,0,0.685546891239,-1
0,0,0,0,-0.328642915661,1
1,0,0,0,0.653500044775,1
0,0,0,0,0.67302801015,-1
1,0,0,0,0.667789739619,1
0,0,0,0,-0.32012018403,-1
0,0,0,0,0.686473568853,0
0,0,1,0,0.698938048012,-1
-1,0,0,1,0.687315297794,1
0,0,0,0,0.179382097924,1
1,0,0,0,0.175013597717,1
0,0,1,0,0.137564656779,-1
-1,0,0,1,0.1523001852,1
0,0,0,0,-0.999504392242,-1
0,0,0,0,0.0192919687694,0
1,0,0,0,0.0385390577919,1
0,0,0,0,-0.960259774617,-1
1,0,0,0,0.0595112799062,1
0,0,0,0,-0.938580775042,-1
1,0,0,0,0.0816946824466,1
1,0,0,0,0.0957306831316,-1
1,0,0,0,-0.923207007598,0
0,0,0,0,-0.942282009936,1
1,0,0,0,0.0560293479147,-1
1,0,0,0,-0.962591704047,-1
0,0,0,0,-0.961460942208,-1
0,0,0,0,0.0560293479147,1
0,0,0,0,0.0745553229395,-1
0,0,0,0,0.0724438229238,1
0,0,0,0,0.0903357310355,-1
1,0,0,0,0.0878586244908,-1
1,0,0,0,-0.927556177076,1
0,0,0,0,-0.945563525131,1
1,0,0,0,-0.999511734983,-1
0,0,0,0,0.0192919687694,-1
1,0,0,0,0.0187250770064,-1
0,0,0,0,-0.999511734983,1
0,0,0,0,0.0181905518376,1
1,0,0,0,0.0176856989433,1
1,0,0,0,0.000474508307455,1
1,0,0,0,-0.999518760744,0
0,0,0,0,0.0397402253833,1
1,0,0,0,-0.980708031231,1
1,0,0,0,-0.980105742281,0
1,0,0,0,-0.979464635144,0
1,0,0,0,-0.956161422015,-1
1,0,0,0,-0.978049927276,1
1,0,0,0,-0.977266877763,-1
0,0,0,0,0.00053804182921,-1
0,0,0,0,0.000528683868805,1
1,0,0,0,0.0219500727243,1
0,0,0,0,-0.999461958171,1
0,0,0,0,0.000528683868805,0
0,0,0,0,0.000519797795314,0
0,0,0,0,0.000511345237561,0
0,0,0,0,0.000503292055557,-1
1,0,0,0,0.0198942577194,-1
0,0,0,0,-0.979464635144,1
0,0,0,0,0.0410185762205,0
0,0,0,0,-0.874333043198,1
1,0,0,0,0.198652790274,-1
1,0,0,0,-0.854065533154,0
0,0,0,0,-0.87011708125,1
0,0,0,0,0.260319258319,1
0,0,0,0,0.24566099085,-1
1,0,0,0,-0.679037631987,-1
0,0,0,0,-0.696112114362,-1
0,0,0,0,0.255430605304,-1
1,0,0,0,0.251332224522,1
1,0,0,0,-0.763882848334,0
1,0,0,0,-0.779386046412,0
1,0,0,0,-0.795166732009,0
1,0,0,0,-0.81121252105,1
1,0,0,0,-0.806141798734,0
1,0,0,0,-0.80080034089,-1
0,0,0,0,-0.817893385539,-1
1,0,0,0,-0.866930972073,0
0,0,0,0,-0.885500661989,-1
0,0,0,0,0.111200820454,-1
1,0,0,0,0.129263490759,-1
0,0,0,0,-0.866930972073,1
0,0,0,0,0.15141182737,1
1,0,0,0,0.14305634865,1
1,0,0,0,-0.891914748101,1
0,0,0,0,-0.888799179546,1
0,0,0,0,0.12566680817,-1
1,0,0,0,0.160231497595,-1
0,0,0,0,-0.83526064986,1
0,0,0,0,0.168045140216,0
1,0,0,0,0.163817980507,1
1,0,0,0,-0.851948964334,1
0,0,0,0,-0.864438458563,-1
0,0,0,0,0.132096979143,0
1,0,0,0,0.128802728544,1
0,0,0,0,-0.886937873262,-1
0,0,0,0,0.110292512579,0
1,0,1,0,0.107654080485,1
1,1,0,0,-0.907491724262,0
1,1,0,0,-0.922743653155,1
0,0,0,0,-0.920831888282,1
1,0,0,0,0.094787333843,-1
1,0,0,0,-0.902819370616,0
1,0,0,0,-0.90030310068,0
1,0,0,0,-0.897654213312,0
0,0,0,0,-0.894862039986,1
0,0,0,0,0.122262457753,0
1,0,0,0,0.139209751369,-1
0,0,0,0,0.160231497595,1
1,0,0,0,0.155958946989,1
0,0,0,0,-0.860790248631,-1
1,0,0,0,0.135561541437,1
0,0,0,0,-0.880964406145,-1
0,0,0,0,0.11597284275,0
1,0,0,0,0.113062126738,1
0,0,0,0,-0.902819370616,-1
1,0,0,0,0.094787333843,1
1,0,0,0,-0.920831888282,1
0,0,0,0,-0.918823631181,1
0,0,0,0,0.0971806293841,0
0,0,0,0,0.113062126738,1
-1,0,1,0,0.107654080485,0
1,0,0,0,0.379552033953,-1
0,0,0,0,-0.625666047168,-1
0,0,0,0,-0.669501431727,1
1,0,0,0,-0.704832874201,1
0,0,0,0,-0.682106142278,-1
0,0,0,0,0.360790870097,-1
0,0,0,0,0.367903648358,0
0,0,0,0,0.394862910374,-1
1,0,0,0,0.336182501494,-1
0,0,0,0,-0.651903556497,-1
0,0,0,0,0.34404160823,0
1,0,0,0,-0.647117047512,1
1,0,0,0,-0.669501469328,-1
0,0,0,0,0.442283953433,-1
1,0,0,0,0.429553265968,-1
1,0,0,0,-0.58627977651,-1
1,0,0,0,-0.573694771481,0
0,0,0,0,-0.560448309961,-1
0,0,0,0,0.471082455563,-1
0,0,0,0,0.432528108291,0
1,0,0,0,0.420833006921,-1
1,0,0,0,-0.637564103144,1
1,0,0,0,0.333129203962,-1
1,0,0,0,-0.782926124918,1
0,0,0,0,0.155958212504,1
1,0,0,0,-0.834095419365,-1
0,0,0,0,-0.828642710392,-1
0,0,0,0,0.211395551077,-1
0,0,0,0,0.235125034942,-1
0,0,0,0,0.295167140399,-1
0,0,0,0,0.286899821377,1
0,0,1,0,0.238904755115,1
-1,1,0,0,0.255430111347,-1
1,0,0,0,-0.525451388775,0
1,0,0,0,-0.53892829162,0
0,0,0,0,-0.552929510281,-1
0,0,0,0,-0.594123969601,-1
0,0,0,0,0.374333965911,-1
0,0,0,0,0.402820293814,1
1,0,0,0,0.429553292481,-1
0,0,0,0,-0.559881381739,1
0,0,0,0,0.452928803341,1
1,0,0,0,0.432049831459,1
1,0,0,0,-0.580591176969,1
1,0,0,0,-0.570446707519,-1
0,0,0,0,-0.583598133987,-1
1,0,0,0,-0.573132854802,-1
1,0,0,0,-0.635238535872,1
0,0,0,0,-0.615641361436,1
0,0,0,0,0.402820293814,-1
0,0,0,0,0.416401866013,1
0,0,0,0,-0.630279131542,-1
0,0,0,0,0.360790921883,-1
0,0,0,0,0.374333976612,1
0,0,0,0,-0.683381879909,-1
0,0,0,0,0.309156543951,0
0,0,0,0,0.302012266797,-1
0,0,0,0,0.315477911754,0
0,0,0,0,0.328642567085,1
1,0,0,0,0.32140465047,1
1,0,0,0,-0.704832839621,1
1,0,0,0,-0.697987733203,-1
1,0,0,0,-0.711752347605,1
0,0,0,0,-0.704832843784,1
0,0,0,0,0.309156543951,1
1,0,0,0,0.336182546046,-1
0,0,0,0,-0.655958354337,1
1,0,0,0,-0.634386291464,0
0,0,0,0,-0.639209078117,-1
1,0,0,0,0.352238009045,1
0,0,0,0,-0.661494040274,-1
1,0,0,0,0.330498590834,1
0,0,0,0,-0.697598843662,-1
0,0,0,0,0.295167156216,0
1,0,0,0,0.288247652395,1
1,0,0,0,-0.725812703276,1
0,0,0,0,-0.719136495116,1
0,0,0,0,0.322828848554,1
0,0,0,0,0.308428150873,-1
0,0,0,0,0.32140465047,0
0,0,0,0,0.334095280748,1
0,0,0,0,0.320119853778,0
1,0,0,0,0.313526102748,1
1,0,0,0,-0.698652255183,1
1,0,0,0,-0.692228153891,0
1,0,0,0,0.326971657612,-1
0,0,0,0,-0.665904719252,1
1,0,0,0,0.370452211772,-1
0,0,0,0,-0.621711903478,1
0,0,0,0,0.389953420931,1
1,0,0,0,0.382003735663,1
1,0,0,0,-0.629547788228,1
1,0,0,0,-0.621711903478,-1
1,0,0,0,-0.633673383595,0
1,0,0,0,-0.645933672018,1
1,0,0,0,-0.642752373005,0
1,0,0,0,0.322828848554,1
0,0,0,0,0.288604305868,0
0,0,0,0,0.282307910702,0
1,0,0,0,0.276263229955,1
1,0,0,0,-0.73663732963,1
1,0,0,0,-0.730802895112,-1
1,0,0,0,-0.744161262157,1
0,0,0,0,-0.738308246639,1
1,0,0,0,0.275279271248,-1
0,0,0,0,-0.718375894585,1
1,0,0,0,0.346499631682,-1
1,0,0,0,0.341505330975,1
0,0,0,0,-0.671357432915,-1
1,0,0,0,0.301663055488,1
0,0,0,0,-0.711395694132,-1
1,0,0,0,-0.730802895112,0
0,0,0,0,-0.724720728752,1
1,0,0,0,0.288604305868,-1
1,0,0,0,-0.704832839621,-1
1,0,0,0,-0.718375894585,0
1,0,0,0,-0.732197462846,1
1,0,0,0,0.295167156216,-1
1,0,0,0,-0.712149990586,0
1,0,0,0,-0.757762184371,1
1,0,0,0,-0.744569888653,0
0,0,0,0,-0.737451438289,1
0,0,0,0,0.309969590514,-1
0,0,0,0,0.324416420283,1
0,0,0,0,0.316618120091,0
0,0,0,0,0.309156543951,-1
0,0,0,0,0.349217303508,1
1,0,0,0,-0.671357432915,1
1,0,0,0,-0.663817453954,-1
0,0,0,0,0.315477911754,-1
0,0,0,0,0.328642567085,0
1,0,0,0,0.341505330975,-1
1,0,0,0,-0.650782696492,-1
1,0,0,0,-0.663817453954,0
1,0,0,0,0.288604305868,1
0,0,0,0,-0.724720728752,-1
0,0,0,0,0.269197104888,-1
1,0,0,0,0.282307910702,-1
1,0,0,0,-0.711395694132,0
1,0,0,0,-0.746292796368,0
1,0,0,0,-0.760655884639,0
1,0,0,0,-0.77527939757,1
1,0,0,0,-0.769716073495,-1
1,0,0,0,-0.78490012175,1
1,0,0,0,-0.77938656707,-1
1,0,0,0,-0.795167291222,0
1,0,0,0,-0.827509925144,1
1,0,0,0,-0.817894049122,0
0,0,0,0,0.204832703694,1
0,0,0,0,0.279053636519,1
0,0,0,0,0.271599417731,-1
1,0,0,0,-0.704832853669,1
0,0,0,0,-0.729949537125,-1
0,0,0,0,0.238904755115,-1
0,0,0,0,-0.767505603038,-1
0,0,0,0,0.21509987825,-1
0,0,0,0,0.230283926505,0
1,0,0,0,0.245198819383,-1
1,0,0,0,-0.748668235259,-1
0,0,0,0,-0.763883336238,-1
1,0,0,0,0.230283926505,1
0,0,0,0,-0.77938656707,1
0,0,0,0,0.236116663762,0
0,0,0,0,0.251331764741,0
0,0,0,0,0.295167156216,1
0,0,0,0,0.288247652395,-1
1,0,0,0,0.328642567085,-1
1,0,0,0,-0.677171151446,1
0,0,0,0,-0.669501409166,1
0,0,0,0,0.344041645663,1
0,0,0,0,0.328642567085,-1
0,0,0,0,-0.650782696492,1
1,0,0,0,0.361933872954,-1
1,0,0,0,-0.629881979618,0
1,0,0,0,0.422208015772,-1
1,0,0,0,-0.573132854802,0
1,0,0,0,-0.562215025834,0
1,0,0,0,-0.550821500231,0
0,0,0,0,-0.53892829162,1
1,0,0,0,0.499999833275,1
1,0,0,0,-0.524473473103,1
1,0,0,0,-0.525451388775,1
1,0,0,0,-0.512990613328,0
0,0,0,0,-0.500000187566,1
1,0,0,0,-0.473489714473,-1
1,0,0,0,0.567471502023,-1
0,0,0,0,0.555219109298,-1
1,0,0,0,0.579166609027,-1
1,0,0,0,-0.405876426524,-1
1,0,0,0,-0.41742905262,1
1,0,0,0,-0.413720644337,1
1,0,0,0,-0.429553673604,1
0,0,0,0,-0.374334377899,1
0,0,0,0,0.636274966137,1
0,0,0,0,0.620447561125,0
1,0,0,0,0.59033422808,1
1,0,0,0,-0.420833390973,1
0,0,0,0,-0.405876426524,1
1,0,0,0,0.635238157065,-1
0,0,0,0,0.59033422808,0
0,0,0,0,-0.398997168638,1
1,0,0,0,-0.379552438875,0
1,0,0,0,0.662453832364,-1
1,0,0,0,-0.320962368013,-1
0,0,0,0,-0.33049902654,-1
1,0,0,0,-0.33049902654,1
1,0,0,0,-0.313095819778,-1
0,0,0,0,0.659436680401,1
0,0,0,0,-0.303887885638,1
0,0,0,0,0.713099707137,0
0,0,0,0,0.720945894754,0
1,0,0,0,-0.255430605304,0
1,0,0,0,-0.23890528145,0
1,0,0,0,-0.228400999177,0
1,0,0,0,-0.235125603818,1
0,0,0,0,-0.179880748827,1
0,0,0,0,0.825458898743,1
0,0,0,0,0.75433900915,0
0,0,0,0,0.737450941946,-1
0,0,0,0,0.744569394696,1
1,0,0,0,0.728400116069,1
0,0,0,0,-0.279054105246,-1
0,0,0,0,0.697162685151,0
1,0,0,0,0.704832429752,-1
1,0,0,0,-0.280012844965,0
0,0,0,0,0.712595677597,-1
1,0,0,0,0.727031067903,-1
0,0,0,0,-0.257762506915,1
1,0,0,0,0.748667775478,-1
1,0,0,0,-0.236117151666,-1
1,0,0,0,-0.242238305386,1
1,0,0,0,0.795166732009,-1
0,0,0,0,-0.19919965911,1
0,0,0,0,0.806141798734,1
0,0,0,0,0.789725671316,0
0,0,0,0,0.773594705227,-1
0,0,0,0,-0.183968014477,1
1,0,0,0,0.824986402283,-1
1,0,0,0,-0.148051035666,1
1,0,0,0,-0.0996968993199,-1
1,0,0,0,-0.102345786688,1
1,0,0,0,-0.0667683156465,-1
0,0,0,0,-0.0685590833669,-1
0,0,0,0,0.916711430543,1
0,0,0,0,0.90030310068,0
0,0,0,0,0.886937873262,1
1,0,0,0,0.840206110096,1
1,0,0,0,-0.163817980507,0
1,0,0,0,-0.168045140216,0
1,0,0,0,-0.172490735579,1
1,0,0,0,0.831954859784,1
1,0,0,0,-0.155958946989,-1
0,0,0,0,0.806141798734,-1
0,0,0,0,0.81121252105,1
1,0,0,0,0.779386046412,1
1,0,0,0,-0.226405294773,1
0,0,0,0,0.795166732009,1
0,0,0,0,0.789725671316,1
0,0,0,0,0.779386046412,1
1,0,0,0,0.763882848334,1
0,0,0,0,-0.242238305386,-1
0,0,0,0,0.742237493085,0
0,0,0,0,0.733749758911,1
0,0,0,0,0.70483244836,0
0,0,0,0,-0.288248045704,1
0,0,0,0,-0.267802947402,1
0,0,0,0,0.724720339222,0
0,0,0,0,0.711395321422,0
1,0,0,0,0.698336586787,1
0,0,0,0,-0.308428510579,-1
0,0,0,0,0.6922278115,1
0,0,0,0,0.655958033298,-1
1,0,0,0,0.662852561254,-1
1,0,0,0,-0.332210260381,0
1,0,0,0,-0.339219192862,1
1,0,0,0,-0.32697198985,0
0,0,0,0,-0.314453108761,1
1,0,0,0,-0.295167520006,0
1,0,0,0,-0.269197492725,0
1,0,0,0,0.749771147376,-1
1,0,0,0,0.75776174739,1
0,0,0,0,-0.281624496764,-1
0,0,0,0,0.70483246501,0
0,0,0,0,0.665904384882,1
0,0,0,0,0.641381505565,-1
0,0,0,0,-0.32697198985,1
1,0,0,0,0.67987981597,-1
0,0,0,0,-0.3077721885,1
1,0,0,0,0.69865191458,-1
1,0,0,0,-0.288926351026,0
1,0,0,0,-0.276263599248,-1
1,0,0,0,-0.29516753499,0
0,0,0,0,-0.302012643455,-1
0,0,0,0,0.68452172641,-1
1,0,0,0,0.717073656368,-1
1,0,0,0,0.704832479994,1
1,0,0,0,-0.308428510579,0
1,0,0,0,-0.29516753499,-1
0,0,0,0,-0.309156922816,-1
1,0,0,0,0.677170787313,1
1,0,0,0,-0.330498957447,1
0,0,0,0,-0.31661850134,1
0,0,0,0,0.690843077184,1
1,0,0,0,-0.31661850134,-1
1,0,0,0,0.661493670977,-1
1,0,0,0,-0.324416804114,-1
0,0,0,0,-0.326197569843,-1
1,0,0,0,0.620950049622,1
0,0,0,0,-0.38880047278,-1
0,0,0,0,0.580590841507,1
1,0,0,0,0.599695636753,-1
1,0,0,0,-0.429553632177,1
0,0,0,0,-0.416402214789,1
0,0,0,0,0.593632766837,1
0,0,0,0,0.580590841507,0
1,0,0,0,0.542378438161,-1
1,0,0,0,-0.446177953819,-1
0,0,0,0,-0.456164775256,-1
1,0,0,0,0.532342473785,1
0,0,0,0,-0.478056454984,-1
0,0,0,0,0.510788974732,-1
0,0,0,0,0.605136706207,0
0,0,0,0,-0.392916479175,-1
0,0,0,0,0.590334258395,1
0,0,0,0,0.577791661081,-1
1,0,0,0,0.587258833711,-1
1,0,0,0,-0.400304363247,-1
1,0,0,0,-0.416402214789,0
1,0,0,0,-0.402820652656,0
0,0,0,0,-0.374334348472,1
1,0,0,0,0.573132501526,-1
1,0,0,0,-0.398997168638,0
0,0,0,0,-0.394863345597,-1
1,0,0,0,-0.390380196871,-1
1,0,0,0,-0.413720644337,0
0,0,0,0,0.570446326396,1
0,0,0,0,-0.471082866068,1
0,0,0,0,0.542378381125,1
0,0,0,0,0.513542858328,0
1,0,0,0,-0.513543241702,1
1,0,0,0,-0.500000195721,-1
0,0,0,0,-0.514144969325,-1
0,0,0,0,0.472338121625,-1
0,0,0,0,0.486456758298,0
0,0,0,0,0.499999812434,0
0,0,0,0,-0.485855431112,-1
1,0,0,0,0.526510285527,-1
0,0,0,0,-0.41742905262,1
1,0,0,0,0.594123573476,-1
1,0,0,0,0.630758485644,-1
1,0,0,0,-0.353638595795,-1
1,0,0,0,-0.363725033863,1
1,0,0,0,-0.347375116707,0
0,0,0,0,0.688083127414,1
1,0,0,0,0.67179098242,1
0,0,0,0,-0.347375116707,-1
0,0,0,0,0.636274966137,0
1,0,0,0,0.620447561125,1
0,0,0,0,-0.344042103176,1
0,0,0,0,-0.324987356048,-1
0,0,0,0,-0.275279821341,1
1,0,0,0,0.733749637713,-1
0,0,0,0,-0.246293267327,1
1,0,0,0,-0.197988328027,0
1,0,0,0,-0.155959143055,-1
0,0,0,0,-0.161494825688,-1
1,0,0,0,0.795166564246,1
0,0,0,0,-0.219988180591,-1
1,0,0,0,0.704832290191,1
1,0,0,0,-0.3061428212,0
0,0,0,0,-0.317894462026,-1
0,0,0,0,-0.352883528434,-1
0,0,0,0,0.625665538021,-1
1,0,0,0,-0.344042103176,-1
1,0,0,0,-0.316032970866,0
1,0,0,0,-0.273595690407,0
0,0,0,0,-0.213100840781,1
0,0,0,0,-0.237452017267,-1
0,0,0,0,0.757761525733,1
0,0,0,0,0.745198351022,1
1,0,0,0,0.704832326692,1
1,0,0,0,-0.284900542987,-1
0,0,0,0,-0.295167709809,-1
1,0,0,0,-0.36079140909,0
1,0,0,0,0.625665538021,1
1,0,0,0,-0.388800596956,0
0,0,0,0,-0.404270941813,-1
1,0,0,0,0.574553409194,1
1,0,0,0,-0.44228444929,1
0,0,0,0,-0.438583238222,-1
1,0,0,0,-0.479471306669,1
1,0,0,0,0.584384537315,-1
0,0,0,0,0.677170509061,0
1,0,0,0,0.537404821098,1
1,0,0,0,-0.462595178902,-1
1,0,0,0,-0.480714683198,1
0,0,0,0,-0.46026326963,1
1,0,0,0,0.55771555071,-1
0,0,0,0,-0.271600077117,1
1,0,0,0,-0.19716377597,0
0,0,0,0,-0.101004648446,-1
0,0,0,0,0.704832247054,-1
1,0,0,0,-0.213100840781,-1
0,0,0,0,0.647116471566,0
0,0,0,0,0.660230390926,1
1,0,0,0,0.594785983406,1
0,0,0,0,0.455656339504,1
0,0,0,0,0.442283953433,0
1,0,0,0,0.429553265968,1
1,0,0,0,-0.58627977651,1
0,0,0,0,-0.573694771481,1
0,0,0,0,0.457621216056,1
1,0,0,0,0.432528108291,1
1,0,0,0,-0.58627977651,0
1,0,0,0,-0.548874701233,1
1,0,0,0,-0.518184432195,1
1,0,0,0,0.605136568064,-1
1,0,0,0,-0.3061428212,-1
1,0,0,0,-0.242238622039,1
1,0,0,0,-0.169502342566,0
1,0,0,0,-0.114499859964,-1
0,0,0,0,0.651903024152,-1
0,0,0,0,0.632095844948,1
1,0,0,0,-0.433233558203,1
1,0,0,0,-0.429553735743,0
1,0,0,0,-0.520529275087,0
1,0,0,0,-0.54237887128,1
0,0,0,0,-0.636275509541,1
1,0,0,0,0.394862822272,-1
0,0,0,0,0.499999624869,1
1,0,0,0,0.462594646547,-1
1,0,0,0,-0.5192858632,-1
1,0,0,0,-0.679880222922,1
0,0,0,0,-0.634386393182,-1
0,0,0,0,0.283999493597,-1
1,0,0,0,0.263883169586,1
0,0,0,0,0.204832680817,1
1,0,0,0,-0.826197330247,-1
0,0,0,0,0.172490027527,-1
0,0,0,0,0.125665833144,-1
1,0,0,0,-0.920833201031,-1
1,0,0,0,0.155958183553,-1
1,0,0,0,-0.763883400332,-1
0,0,0,0,-0.704832907052,1
1,0,0,0,0.418824717138,-1
0,0,0,0,-0.574553949928,-1
0,0,0,0,-0.655958424524,-1
1,0,0,0,-0.863724795155,1
0,0,0,0,-0.913720416671,-1
0,0,0,0,-0.947070669909,-1
0,0,0,0,0.0508213270253,0
0,0,0,0,0.0219437036667,0
1,0,0,0,0.0198878894332,1
1,0,0,0,0.980112110567,1
1,0,0,0,-0.0205289963344,0
1,0,0,0,-0.0212127977414,1
0,0,0,0,-0.932049984596,1
1,0,0,0,0.0903344384476,-1
0,0,0,0,-0.906367045426,1
0,0,0,0,0.11657192387,0
0,0,0,0,0.19003024987,1
1,0,0,0,-0.787850168978,-1
1,0,0,0,-0.80996975013,1
1,0,0,0,-0.771599590699,-1
0,0,0,0,-0.84404180358,-1
1,0,0,0,0.213099998244,-1
0,0,0,0,0.231716092519,0
0,0,0,0,-0.74629286138,1
1,0,0,0,0.281624033697,-1
1,0,0,0,0.196112403594,1
1,0,0,0,-0.822829017716,-1
0,0,0,0,-0.851194539619,-1
1,0,0,0,0.142269558817,1
1,0,0,0,-0.913720416671,1
-1,0,1,0,0.942284149446,0
1,0,0,0,-0.863723492183,-1
1,0,0,0,-0.851193230793,0
1,0,0,0,0.194729549265,1
0,0,0,0,-0.79516622872,-1
0,0,0,0,0.224721513727,1
1,0,0,0,0.23171694408,-1
1,0,0,0,-0.795166372517,-1
1,0,0,0,-0.785665294724,1
0,0,0,0,-0.814451825562,1
1,0,0,0,-0.786899159219,1
1,0,0,0,-0.811915651458,-1
1,0,0,0,0.213100840781,-1
1,0,0,0,-0.757761377961,0
1,0,0,0,-0.718375183604,1
1,0,0,0,0.326197878099,1
0,0,0,0,-0.576030360618,1
1,0,0,0,0.409665953811,1
1,0,0,0,-0.597179113992,-1
0,0,0,0,-0.457620866709,-1
0,0,0,0,0.563451401344,1
1,0,0,0,-0.336182367839,0
0,0,0,0,0.597179831677,-1
1,0,0,0,0.608693627422,1
0,0,0,0,-0.365613606818,-1
0,0,0,0,0.650782788705,-1
0,0,0,0,0.625666112563,1
1,0,0,0,0.641381908759,1
1,0,0,0,-0.334095196809,0
0,0,1,0,0.704832907052,-1
0,0,0,1,0.679880222922,0
0,0,0,1,0.655958424524,0
-1,0,0,1,0.633068311744,1
1,1,0,0,0.803887552537,1
0,0,0,0,-0.182889012471,-1
0,0,0,0,0.820962058896,0
-1,0,1,0,0.824658334199,0
1,1,0,0,-0.0872606132964,0
1,1,0,0,-0.06562590092,1
0,0,0,0,-0.0704486840091,1
1,0,0,0,0.87904844907,-1
1,0,0,0,-0.130760012382,0
1,0,0,0,-0.148806769207,-1
0,0,0,0,0.880172904709,-1
0,0,0,0,0.795166372517,1
1,0,0,0,-0.144385664878,1
1,0,0,0,-0.0862817250075,1
1,0,0,0,0.972331941411,1
0,0,0,0,0.999418848418,-1
0,0,0,0,0.917426696106,1
0,0,0,0,-0.000621277159038,0
0,0,0,0,-0.222036012632,-1
1,0,0,0,0.563450487399,-1
1,0,0,0,-0.400304792294,-1
0,0,0,0,0.557715387688,-1
-1,0,1,0,0.45762112872,0
1,0,0,0,-0.669500858306,-1
1,0,0,0,-0.692821983288,1
1,0,0,0,-0.894860993406,1
0,0,0,0,0.228401495913,1
0,0,0,0,0.216001387521,-1
1,0,0,0,0.355615908831,-1
0,0,0,0,-0.704832052938,-1
1,0,0,0,0.479471306669,-1
1,0,0,0,-0.499999699895,-1
0,0,0,0,-0.521943378801,-1
1,0,0,0,-0.584384537315,0
1,0,0,0,0.41742930492,-1
1,0,0,0,0.500000409234,-1
1,0,0,0,-0.469707266317,-1
0,0,0,0,-0.499999549842,-1
1,0,0,0,0.527662057616,1
0,0,0,0,0.330499372002,-1
1,0,0,0,-0.807176288764,0
0,0,0,0,-0.882001744565,-1
1,0,0,0,0.111201865327,1
1,0,0,0,-0.900302052648,1
0,0,0,0,-0.933230101606,1
1,0,0,0,-0.999346842038,-1
0,0,0,0,-0.999328943994,1
0,0,0,0,0.0353378015977,1
0,0,0,0,0.0334817735054,-1
0,0,0,0,0.060451302354,-1
1,0,0,0,0.204833627483,-1
0,0,0,0,-0.805270450735,-1
1,0,0,0,0.214334705276,-1
1,0,0,0,-0.79516622872,1
0,0,0,0,-0.783998612479,1
0,0,0,0,0.248669008197,1
1,0,0,0,0.236117575473,1
0,0,0,0,-0.82750865103,-1
1,0,0,0,0.236117575473,-1
1,0,0,0,-0.751330991803,-1
0,0,0,0,-0.783998612479,-1
1,0,0,0,0.20483377128,1
1,0,0,0,-0.867902242159,1
1,0,0,0,0.000653157961678,1
1,0,0,0,0.12566747701,1
0,0,0,0,0.0577190466909,-1
0,0,0,0,0.109621645147,-1
0,0,0,0,0.136276507817,1
0,0,0,0,0.284900542987,-1
0,0,0,0,-0.736116198124,1
0,0,0,0,-0.6938571788,1
0,0,0,0,0.327510304135,1
1,0,0,0,0.316032970866,1
1,0,0,0,-0.704832290191,1
0,0,0,0,-0.682105537974,1
0,0,0,0,0.36079140909,0
1,0,0,0,-0.605136568064,0
1,0,0,0,-0.590334131071,0
1,0,0,0,-0.574553409194,-1
1,0,0,0,-0.595729058187,1
0,0,0,0,-0.579166489381,1
1,0,0,0,-0.520528693331,-1
0,0,0,0,-0.644384091169,-1
0,0,0,0,0.281624816396,-1
1,0,0,0,0.282926631021,1
0,0,0,0,0.222035264772,-1
0,0,0,0,0.317894462026,1
1,0,0,0,-0.647116471566,-1
0,0,0,0,0.317894462026,-1
1,0,0,0,0.339769609074,-1
0,0,0,0,-0.704832247054,-1
0,0,0,0,0.219988180591,-1
0,0,0,0,0.242238474267,1
1,0,0,0,-0.757761525733,1
1,0,0,0,-0.849216511656,1
1,0,0,0,-0.838505174312,0
1,0,0,0,-0.87904844907,0
0,0,0,0,-0.976425901284,-1
0,0,0,0,0.022733122237,0
1,0,0,0,0.000528683868805,1
1,0,0,0,-0.999461958171,0
1,0,0,0,-0.999452085023,0
0,0,0,0,-0.999441647613,-1
1,0,0,0,0.0244796735741,1
0,0,0,0,-0.97454241699,-1
0,0,0,0,0.0704486840091,1
0,0,0,0,0.11657321875,-1
1,0,0,0,0.108694666184,-1
1,0,0,0,-0.912739386704,0
0,0,0,0,-0.954601083103,-1
0,0,0,0,0.0679521495816,-1
0,0,0,0,0.06562590092,1
0,0,0,0,0.108694666184,-1
0,0,0,0,0.10513816933,0
1,0,0,0,0.10180511305,-1
0,0,0,0,-0.958981423779,1
1,0,0,0,-0.93654685364,0
0,0,0,0,-0.978049927276,1
1,0,0,0,0.0212191665193,-1
0,0,0,0,-0.999480202205,1
0,0,0,0,0.000511345237561,-1
0,0,0,0,-0.976425901284,1
1,0,0,0,0.0704486840091,-1
